FilePath,Severity,Control name,Failed resources,All Resources,Compliance score
assets\project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-nfs-installation.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kadalu\manifests\csi-nodeplugin-microk8s.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\nacos-k8s\operator\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kadalu\manifests\csi-nodeplugin.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-ratings-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\spartakus\spartakus-volunteer-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-namespaced-scope.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-quick-start.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\namespaced\patch_manager_args.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ambient-argo\application\ratings.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-openshift.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3b_agents_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\konnect\base\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue-db.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\helloworld\helloworld-dual-stack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\extauthz\ext-authz.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders-db.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\daemonset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\httpbin\httpbin-vault.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts-db.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\samples\ops-manager\ops-manager-remote-mode.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kadalu\extras\sample-app\sample-app.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\mongodb-enterprise.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\prometheus-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\eventhub-credentials-sync\_base\sync.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\registry-credentials-sync\_base\kubectl-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kadalu\manifests\kadalu-operator.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\1c_argo_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\postgres\postgres.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\prometheus-blackbox-exporter-metrics\deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\dev\upgrade-responder\manifests\influxdb.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\grafana-operator\config\chainsaw-overlay\deployment-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-iscsi-installation.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\example-voting-app\k8s-specifications\db-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-reviews-v2.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\longhorn.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\2b_litmus_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_prometheus_metrics_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\lite\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-db.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kanister\bundle.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\base\overlays\argocd-repo-server-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\jaeger-operator\config\default\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\konnect\base\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\eventhub-credentials-sync\_base\kubectl-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\default\manager_config_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\postgres-operator\installers\olm\config\redhat\related-images.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuberay\ray-operator\config\default-with-webhooks\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-without-resources.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\extauthz\local-ext-authz.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\tcp-echo\tcp-echo-dual-stack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\registry-credentials-sync\azure\reconcile-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ambient-argo\application\reviews.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-details.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ratelimit\rate-limit-service.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-mysql.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3b_agents_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubeeye\deploy\kubeeye.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\rabbitmq.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\base\redis-ha\chart\upstream.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\VictoriaMetrics_operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\litmus-metrics\chaos-exporter.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-cifs-installation.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\example-voting-app\k8s-specifications\vote-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-psa.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\secrets-store-csi-driver\deploy\secrets-store-csi-driver.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-pvc-nfs.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-details-v2.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kadalu\extras\tie-breaker\tie-breaker.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\dubbo-admin\kubernetes\zookeeper\statefulset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\helloworld\helloworld-dual-stack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-ratings-v2.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\example-voting-app\k8s-specifications\worker-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\components\konnect\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\jaeger-operator\config\default\manager_config_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\registry-credentials-sync\aws\reconcile-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ambient-argo\application\reviews.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-psa.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3b_agents_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\httpbin\httpbin.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ambient-argo\application\details.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\open-telemetry\loki\otel.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-ratings.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\websockets\app.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\lite\patch_manager_args.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\eventhub-credentials-sync\generic\reconcile-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\sleep\sleep.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\postgres-operator\installers\olm\config\redhat\registration.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\postgres-operator\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\security\spire\sleep-spire.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\base\overlays\argocd-application-controller-statefulset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\secrets-store-csi-driver\.local\debug-driver.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\logging-operator\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ratelimit\rate-limit-service.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubeeye\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\secrets-store-csi-driver\manifest_staging\deploy\secrets-store-csi-driver.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\dubbo-admin\kubernetes\nacos\statefulset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-spdk-setup.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\charts\samples\nginx-scaledobject.yml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\security\spire\spire-quickstart.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-rollouts\manifests\dashboard-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\core-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-without-resources.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\mysqld-exporter\deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\prometheus-blackbox-exporter-metrics\deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\tcp-echo\tcp-echo-ipv6.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\sleep\sleep-vault.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\openshift\patch_manager_webhook.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-db.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\VictoriaMetrics_operator\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuberay\ray-operator\config\samples\ray-service.high-availability.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-psa.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\helloworld\helloworld.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\health-check\liveness-http-same-port.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuberay\ray-operator\config\samples\ray-service.high-availability.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\pyrra\examples\openshift\manifests\pyrra-apiDeployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-no-pvc-ingress.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\health-check\liveness-command.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-server-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\manager\manager.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-cluster-scope.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3b_agents_deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\install\shifu_install.yml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-rollouts\manifests\namespace-install\add-namespaced-flag.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise-job.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-iscsi-selinux-workaround.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\dev\manager_dev.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\default\manager_prometheus_metrics_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\registry-credentials-sync\gcp\reconcile-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\bookinfo\platform\kube\bookinfo-dualstack.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\ambient-argo\application\reviews.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\konnect\debug\manager_debug.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubeeye\config\default\manager_config_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\longhorn.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-nvme-cli-installation.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\nacos-k8s\operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\pyrra\examples\kubernetes\manifests\pyrra-apiDeployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\postgres-operator\config\singlenamespace\manager-target.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\mysql-operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\grafana\deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\default\manager_webhook_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\tcp-echo\tcp-echo.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\example-voting-app\k8s-specifications\result-deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kubernetes-ingress-controller\config\variants\postgres\migration.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\secrets-store-csi-driver\deploy\secrets-store-csi-driver-windows.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\registry-credentials-sync\_base\sync.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-load.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\grafana-operator\deploy\kustomize\overlays\namespace_scoped\deployment.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\flux2\manifests\integrations\eventhub-credentials-sync\azure\reconcile-patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\argo-cd\manifests\ha\namespace-install.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\seldon-core\operator\config\openshift\patch_manager_env.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-cluster-scope.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\istio\samples\tcp-echo\tcp-echo-ipv4.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\kuberay\ray-operator\config\samples\ray-cluster.external-redis.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\litmus-metrics\chaos-exporter\chaos-exporter.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\chaos-exporter.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-namespaced-scope.yaml,Low,Configured readiness probe,294,385,23.636364
assets\project-yamls\YAMLfiles\repos\jaeger-operator\config\default\manager_auth_proxy_patch.yaml,Low,Configured readiness probe,294,385,23.636364
